TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt
1001,287.2,178.8,735,140,149.9,89.8,88.2,208,59,434.3,14.4,6.4,23.3,44.1,10.9,10,2
1002,6002,3537.3,14542.4,1847.4,2111.3,1451.4,2282.1,5082.4,1767.7,8989.8,372.9,188.1,612.9,1174,11,10,2
1003,3718.6,2455,9531.9,1298,1525.5,1103.9,1518.1,3023.1,1063.3,5765.8,491.9,248.1,808.5,1548.6,11.2,10,2
1004,4160.9,1939.1,10662.7,1452,1706.4,1234.8,1698.2,3381.8,1189.5,6451.5,652.1,328.9,1071.7,2052.8,11,10,2
1005,1895.9,627.7,3345.4,645,692.1,416.7,369.8,842.8,379.1,2184.7,219.1,96.4,353.6,669.1,10.9,10,2
1006,4221.6,2438.4,10820.3,1473.5,1731.7,1253.1,1723.3,3431.8,1207.1,6545.6,567,286,931.9,1785,10.7,10,2
1101,3186.9,3037.7,7638.9,1276.3,1424,933.7,985.6,1947.4,1071.8,4644.2,1113.4,101.6,1187.2,2402.1,10.7,11,1
1102,3432.2,1861.5,6520.5,1089.4,1215.6,797,841.3,1662.3,914.9,4123.5,269.2,84,360.3,713.4,11.3,11,1
1103,1665.3,889.4,4268.9,713.2,795.8,521.8,550.8,1088.3,599,2297,110.4,0,208.4,318.8,11.1,11,1
1104,2572.7,2305.6,12968.8,3359.9,3418.4,1797,1545.8,1896.9,950.8,6508.3,489.7,271.6,2536.7,3298.2,11.3,11,1
1105,524,637.8,1603.8,268,299,196,206.9,408.9,225,981.9,599,110,1112.4,1821.4,11,11,1
1106,1681,1169.5,2940.9,491.4,548.2,359.5,379.5,749.7,412.6,2237.4,151.1,83.8,782.9,1017.9,10.5,11,1
1107,1066,955.3,5373.8,1392.2,1416.5,744.6,640.5,786,394,2696.8,114.2,63.4,591.6,769.2,11.3,11,1
1201,0,0,0,0,0,0,0,0,0,0,31.5,12.2,9.1,52.8,10.7,12,1
1202,0,0,0,0,0,0,0,0,0,0,390.5,141.5,101,632.9,11.3,12,1
1203,0,0,0,0,0,0,0,0,0,0,1414.3,1434.5,4038.9,6887.8,11.1,12,1
1204,0,0,0,0,0,0,0,0,0,0,790.7,286.1,202.3,1279.2,10.9,12,1
1205,0,0,0,0,0,0,0,0,0,0,173.1,0,0,173.1,11.2,12,1
1206,0,0,0,0,0,0,0,0,0,0,173.1,0,0,173.1,11.1,12,1
1207,0,0,0,0,0,0,0,0,0,0,796.8,288.3,203.9,1289,11.5,12,1
1208,0,0,0,0,0,0,0,0,0,0,4392.9,2181.1,920,7494,11.5,12,1
1209,0,0,0,0,0,0,0,0,0,0,1216.5,589.9,256.1,2062.5,10.9,12,1
1210,0,0,0,0,0,0,0,0,0,0,604.3,300.2,126.9,1031.3,11.8,12,1
1211,0,0,0,0,0,0,0,0,0,0,221.9,79.8,67.5,369.3,16.1,12,1
1212,0,0,0,0,0,0,0,0,0,0,281.4,0,0,281.4,15,12,1
1213,0,0,0,0,0,0,0,0,0,0,140.7,0,0,140.7,15.5,12,1
1214,0,0,0,0,0,0,0,0,0,0,2472.6,287.2,295,3054.8,15.1,12,1
1215,427.7,267.2,900,0,0,0,0,0,0,0,155.8,0,14.5,170.3,16.1,12,1
1216,0,0,0,0,0,0,0,0,0,0,2271.2,264.1,269,2804.3,15.9,12,1
1217,0,0,0,0,0,0,0,0,0,0,2651,307.4,313.3,3271.7,14.3,12,1
1218,0,0,0,0,0,0,0,0,0,0,185,714.3,240,1139.3,17.9,12,1
1219,0,0,0,0,0,0,0,0,0,0,365.3,1444.4,468.9,2278.7,17.9,12,1
1220,0,0,0,0,0,0,0,0,0,0,2243.7,2050,1402.9,5696.6,19,12,1
1221,0,0,0,0,0,0,0,0,0,0,3409.8,2433.7,896,6739.5,19.5,12,1
1222,0,0,0,0,0,0,0,0,0,0,2780.7,0,0,2780.7,20.3,12,1
1223,0,0,0,0,0,0,0,0,0,0,813.4,743.2,508.6,2065.2,21.8,12,1
1224,0,0,0,0,0,0,0,0,0,0,174.5,0,0,174.5,20.4,12,1
1225,142.6,89.1,300,0,0,0,0,0,0,0,308.7,0,23.5,332.2,19.7,12,1
1226,0,0,0,0,0,0,0,0,0,0,564.5,0,0,564.5,21.1,12,1
1227,0,0,0,0,0,0,0,0,0,0,174.5,0,0,174.5,13.9,12,1
1302,1312.7,828.5,2307.9,292,323.9,209.8,278.6,663,540.8,1287.8,712.3,567.2,1612.4,2892,14.6,13,1
1303,740.7,372.1,1302.4,164.8,182.8,118.4,157.2,374.1,305.2,777,453.9,213.6,545.2,1212.7,14.3,13,1
1304,875.1,552.3,1538.6,194.6,215.9,139.8,185.7,442,360.5,899.3,531.8,492.9,1341.5,2366.2,16.5,13,1
1305,1349.4,730,2372.5,300.1,332.9,215.6,286.3,681.5,555.9,1466.5,164.9,84,471.8,720.7,16.9,13,1
1306,798.2,374.2,1403.3,177.5,196.9,127.6,169.4,403.1,328.8,874.1,215.5,92.2,162.5,470.2,16.3,13,1
1307,0,0,0,0,0,0,0,0,0,0,1425.2,769,2789.9,4984.1,16,13,1
1308,0,0,0,0,0,0,0,0,0,0,1789.1,100.8,3109.7,4999.6,13.9,13,1
1309,310.1,139,545.2,69,76.5,49.6,65.8,156.6,127.7,0,160.2,173.6,267.3,601.1,13.6,13,1
1310,763.7,342.3,1342.8,169.9,188.4,122,162.1,385.7,314.6,0,486.2,103.5,378.3,968,13.4,13,1
1311,436.4,287.7,767.3,97.1,107.7,69.7,92.6,220.4,179.8,495.3,149.4,68.9,98.4,316.8,14,13,1
1312,662,311.4,1221.6,154.5,171.4,111,147.4,350.9,286.2,805,1175,920.2,3820.2,5915.3,13.9,13,1
1313,33.5,58.8,190.1,24,26.7,17.3,22.9,54.6,44.5,103.1,1789.2,100.7,3109.6,4999.6,13.9,13,1
1401,454.8,319.8,799.6,101.2,112.2,72.7,96.5,229.7,187.4,427.3,587.5,569.3,3976.3,5133,14.3,14,1
1402,823.4,536.2,1447.6,183.1,203.1,131.6,174.7,415.9,339.2,915,88.7,72,365.8,526.6,14.5,14,1
1403,1123.6,790.2,1975.4,249.9,277.2,179.6,238.4,567.5,462.9,1236.8,27.9,46.4,734.1,808.5,16.9,14,1
1404,1926.1,1088.5,3386.5,428.4,475.2,307.8,408.7,972.8,793.5,2151.8,16.7,60,270.6,347.3,20.6,14,1
1405,2646.6,1074.1,4653.2,588.7,653,423,561.6,1336.7,1090.3,2260.8,97.2,138.2,286.4,521.7,19.4,14,1
1406,1724,1466.7,3031.1,383.4,425.3,275.5,365.8,870.7,710.2,1970.8,122.3,58.5,109.3,290.2,14.1,14,1
1407,823.4,536.2,1447.6,183.1,203.1,131.6,174.7,415.9,339.2,915,207.1,168.1,853.6,1228.8,14.7,14,1
1408,552.9,324,972,123,136.4,88.4,117.3,279.2,227.8,597.3,341.8,869.9,1116.9,2328.7,14.5,14,1
1409,820.4,651.4,1442.4,182.5,202.4,131.1,174.1,414.4,338,796.3,98.8,101,288,487.7,13.5,14,1
1410,1245.2,988.7,2189.3,277,307.2,199,264.2,628.9,513,1184.3,150,153.2,437.1,740.3,31.4,14,1
1411,2663.3,1990.1,4682.5,592.4,657.1,425.6,565.2,1345.1,1097.2,2765.1,516.9,174.8,1620.7,2312.4,27.3,14,1
1412,1581.3,1277.4,2780.3,351.7,390.1,252.7,335.6,798.7,651.5,1724.4,58.2,51.7,2567.6,2677.5,25.7,14,1
1413,677.7,547.5,1191.5,150.7,167.2,108.3,143.8,342.3,279.2,728.8,20.9,10.4,266.2,297.5,25.2,14,1
1414,1920.2,1462.9,3376,427.1,473.7,306.9,407.5,969.8,791,1990.9,82.8,45.9,146,274.7,23.9,14,1
1415,2520.5,1433.7,4431.6,560.6,621.9,402.8,534.9,1273,1038.4,2228.2,182.9,260.1,539,981.8,23.9,14,1
1416,454.8,319.8,799.6,101.2,112.2,72.7,96.5,229.7,187.4,427.3,329.4,319.2,2229.5,2878.1,23.6,14,1
1417,368.6,216,648,82,90.9,58.9,78.2,186.2,151.8,412.3,184.1,468.4,601.4,1253.9,21,14,1
1418,2152,1300.6,3783.7,478.7,530.9,343.9,456.7,1086.9,886.6,2141.7,62.8,35.3,445.2,543.3,28.9,14,1
1501,2052.5,1704.1,3608.6,456.5,506.4,328,435.5,1036.6,845.5,1854.3,360.6,9.7,1112.3,1482.6,23,15,1
1502,665.4,589,1400,177.1,196.5,127.3,169,402.2,328,795.4,2478.6,1171.6,1779.1,5429.3,19.2,15,1
1503,0,0,0,0,0,0,0,0,0,0,883.3,11.9,1507.3,2402.5,17.2,15,1
1504,1348.4,922,2370.8,299.9,332.7,215.5,286.1,681.1,555.5,1385.2,588.8,19.4,1625.9,2234.1,17.9,15,1
1505,2331.7,1929.2,4100.3,518.7,575.4,372.7,494.9,1177.9,960.7,2433.7,77.7,43.6,347.4,468.6,15.1,15,1
1506,3508.4,2505.9,6168.3,780.3,865.6,560.7,744.5,1772,1445.3,3428.1,248.2,5.8,659.4,913.4,17.5,15,1
1507,1765.5,1207.1,3104,392.7,435.6,282.1,374.6,891.7,727.3,1768.6,234.1,8.2,593.4,835.7,15.1,15,1
1508,835.6,691.4,1467.8,185.7,206,133.4,177.2,421.6,343.9,855,82.4,33.7,834.4,950.5,21.7,15,1
1509,2383.9,1433.9,4191.4,530.2,588.2,381,505.9,1204,982.1,2652.1,52.9,1.9,192.1,246.9,21.2,15,1
1510,1176.4,827.3,2068.3,261.6,290.2,188,249.6,594.2,484.6,1340.2,68.1,10.3,45.8,124.1,18.6,15,1
1511,2386,1797.9,4195,530.7,588.7,381.3,506.3,1205.1,982.9,2498.2,86,36.2,408.4,530.7,20.5,15,1
1512,2230.5,1666.7,3921.7,496.1,550.3,356.5,473.3,1126.6,918.9,2356.6,76.8,3.7,285.5,366,27.7,15,1
1513,3164.9,2618.6,5564.4,703.9,780.8,505.8,671.6,1598.5,1303.8,3409.5,61.7,95.3,426.9,583.9,27.3,15,1
1514,2892,2300.2,5084.6,643.2,713.5,462.2,613.7,1460.7,1191.4,3159.3,132.6,8.1,346.1,486.8,24.8,15,1
1515,0,0,0,0,0,0,0,0,0,0,2.6,0.4,1,4,23.6,15,1
1516,0,0,0,0,0,0,0,0,0,0,5,1.3,27.7,34,22.1,15,1
1517,0,0,0,0,0,0,0,0,0,0,10499.6,64.5,2429.3,12993.3,21,15,1
1518,0,0,0,0,0,0,0,0,0,0,602,8369.1,102.3,9073.4,27.8,15,1
1519,2328.8,2061.4,4900,619.9,687.6,445.4,591.4,1407.6,1148.1,2784,357.9,169.2,256.9,784,18.8,15,1
1520,816.2,567.5,1435,181.5,201.4,130.4,173.2,412.2,336.2,0,0,0,1331.4,1331.4,21.2,15,1
1521,2680.8,4840,11450.6,1448.6,1606.8,1040.8,1382,3289.4,2683,6340.1,522.8,247.1,375.2,1145.1,19.9,15,1
1522,197.6,137.4,347.4,43.9,48.8,31.6,41.9,99.8,81.4,0,138.2,1.5,36.4,176.1,22.7,15,1
1523,3015,1767,5301,670.6,743.9,481.8,639.8,1522.8,1242.1,3158.7,231,14.1,603.1,848.2,24.3,15,1
1524,0,0,0,0,0,0,0,0,0,0,557.6,263.5,400.2,1221.3,24.5,15,1
1601,2301.9,1850.1,4047.8,512.1,568,367.9,488.5,1162.8,948.4,2466.1,182.9,107.8,430.2,720.9,27.7,16,1
1602,2877.2,2047.6,5058.7,639.9,709.9,459.8,610.6,1453.2,1185.3,3024.5,119.8,73.8,1172.7,1366.3,29.7,16,1
1603,1365.2,973.1,2400.3,303.6,336.8,218.2,289.7,689.5,562.4,1376.4,20.6,34.4,444.3,499.3,31.7,16,1
1604,2526.5,1594.6,4442.1,561.9,623.3,403.8,536.1,1276.1,1040.8,2499.1,86.5,8.7,428.2,523.4,20.1,16,1
1605,2451.2,1958.9,4309.6,545.2,604.7,391.7,520.1,1238,1009.8,2336.3,102.6,266.7,662.1,1031.4,17.4,16,1
1606,1528.4,1089.4,2687.2,339.9,377.1,244.3,324.3,771.9,629.6,1541,34.6,57.8,746.1,838.5,28.8,16,1
1607,6236.2,4576.5,10964.4,1387,1538.6,996.6,1323.3,3149.7,2569.1,6321.7,642.6,221.9,1080.5,1945,24.4,16,1
1608,1616.5,1839.8,2842.1,359.5,398.8,258.3,343,816.4,665.9,1502.3,336.4,656.4,2853.6,3846.3,27,16,1
1609,899.1,626.3,1580.8,200,221.8,143.7,190.8,454.1,370.4,884.4,49.3,55.7,614.1,719.1,25.6,16,1
1610,3596.3,2505.3,6323,799.9,887.3,574.7,763.2,1816.4,1481.6,3254.4,24.6,28,307.2,359.8,28.5,16,1
1611,2757.8,2424.4,4848.8,613.4,680.4,440.7,585.2,1392.9,1136.1,2804.1,301.3,197.7,1473.4,1972.4,25,16,1
1612,2305.6,1438.4,4053.7,512.8,568.8,368.5,489.3,1164.5,949.8,2364.9,51.9,27.8,258.3,338,22.1,16,1
1613,1665.4,1413.6,2928.1,370.4,410.9,266.1,353.4,841.2,686.1,1871.7,33.4,17.9,166.2,217.5,24.6,16,1
1614,2203.1,1398.7,3873.4,490,543.5,352.1,467.5,1112.7,907.6,2273.6,144.5,19.7,268.4,432.6,25.1,16,1
1615,1530.9,978.8,2691.7,340.5,377.7,244.7,324.9,773.2,630.7,1421,187.4,273.7,2635.5,3096.5,25.3,16,1
1616,3246.9,2537.2,5708.6,722.2,801.1,518.9,689,1639.9,1337.6,2991.5,186.1,213.2,3359.5,3758.8,24.6,16,1
1617,2260.9,1435.5,3975.1,502.9,557.8,361.3,479.8,1141.9,931.4,2402.5,859.8,392.5,2448.7,3701,28.4,16,1
1618,2430.6,1753.2,4273.4,540.6,599.7,388.4,515.8,1227.6,1001.3,2326,171.3,78.1,490.1,739.5,27.4,16,1
1619,2498.3,1730.3,4392.4,555.7,616.4,399.2,530.1,1261.8,1029.2,2509.6,65.5,465,578,1108.6,26.3,16,1
1620,1778.7,1103.7,3127.2,395.6,438.8,284.2,377.4,898.3,732.7,1903.5,101.1,23.1,179.6,303.8,26.6,16,1
1621,830.6,571.4,1460.3,184.7,204.9,132.7,176.3,419.5,342.2,788.7,115.1,11.7,101.1,227.9,27,16,1
1622,2352.2,1523.6,4135.5,523.2,580.3,375.9,499.1,1188,969,2024.6,285.7,13.7,106.9,406.3,27.4,16,1
1623,2897.7,1842.8,5094.7,644.5,714.9,463.1,614.9,1463.6,1193.8,3098.7,359.6,114.9,459.4,933.9,25.1,16,1
1624,358.3,254.9,630,79.7,88.4,57.3,76,181,147.6,586.8,874.1,635.4,6390.5,7900,20.7,16,1
1625,1103.7,684.9,1940.6,245.5,272.3,176.4,234.2,557.5,454.7,1121.9,49.5,5.3,59.9,114.7,18.7,16,1
1626,870.9,764.8,1832.5,231.8,257.2,166.6,221.2,526.4,429.4,1068.5,57.7,43.7,293.4,394.7,20.6,16,1
1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,16,1
1628,254.5,447.4,1080,136.6,151.6,98.2,130.4,310.2,253.1,614.6,9.5,7.2,48.2,64.8,23,16,1
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,16,1
1630,1897,1516,3335.3,421.9,468,303.2,402.6,958.1,781.5,1914.3,401.4,561.1,2134.1,3096.5,28.9,16,1
1631,856,668.9,1505,190.4,211.2,136.8,181.7,432.3,352.7,755.4,15.7,12.8,616.8,645.3,27.1,16,1
1632,1062.8,830.5,1868.5,236.4,262.2,169.8,225.5,536.8,437.8,1004.5,19.7,13.5,175.5,208.7,25.1,16,1
1633,460.1,359.5,809,102.3,113.5,73.5,97.6,232.4,189.5,425.1,17.4,10.9,237.9,266.2,27.6,16,1
1634,347.9,279.6,611.1,77.3,85.8,55.5,73.8,175.6,143.2,353.1,13.2,0,55.4,68.5,26.8,16,1
1635,1099.1,672.2,1260.8,159.5,176.9,114.6,152.2,362.2,295.4,1058.2,0,12.6,98.5,108.6,30,16,1
1636,1099.1,672.2,1260.8,159.5,176.9,114.6,152.2,362.2,295.4,1058.2,15.9,4.1,88.7,108.6,23.7,16,1
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,16,1
1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,16,1
1639,830.6,571.4,1460.3,184.7,204.9,132.7,176.3,419.5,342.2,788.7,115.1,11.7,101.1,227.9,20.4,16,1
1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,16,1
1641,999.6,611.3,1146.7,145.1,160.9,104.2,138.4,329.4,268.7,962.4,70.2,18.2,392.3,480.4,16.3,16,1
1701,337.6,222.7,593.4,75.1,83.3,53.9,71.6,170.5,139,367.5,53.1,3.8,37.2,93.9,15.4,17,1
1702,570.3,451.2,1002.7,126.8,140.7,91.1,121,288,234.9,629.9,0.7,0.2,5.7,6.6,14.9,17,1
1703,867.6,628.1,1525.5,193,214.1,138.7,184.1,438.2,357.4,909.4,656.9,27.4,127.4,811.8,13.9,17,1
1704,242.8,195.7,426.9,54,59.9,38.8,51.5,122.6,100,239.9,30.5,39.8,19.1,89.4,14.1,17,1
1705,1466.4,805.7,2578.3,326.2,361.8,234.3,311.2,740.6,604.1,1722.4,5.4,2.8,56.6,64.8,13.6,17,1
1706,792.1,540,1392.6,176.2,195.4,126.6,168.1,400,326.3,803.3,19.7,94.8,130.3,244.9,14.6,17,1
1707,1150.1,887.7,2022.1,255.8,283.8,183.8,244.1,580.9,473.8,1108.1,88.9,32.6,173.1,294.6,16.2,17,1
1708,316.9,168.2,557.3,70.5,78.2,50.7,67.3,160.1,130.6,340.2,207.6,85.4,156,449,11.8,17,1
1709,0,0,0,0,0,0,0,0,0,0,0,1216.3,1032.2,2248.4,11.9,17,1
1710,1461.1,1009.2,2568.9,325,360.5,233.5,310.1,738,601.9,1517.3,73.1,30.1,54.9,158.1,11.5,17,1
1711,1176.4,804.4,2068.3,261.7,290.2,188,249.6,594.2,484.6,1172,0,58.1,172.9,231,11.5,17,1
1712,870.4,579,1530.3,193.6,214.7,139.1,184.7,439.6,358.6,866,180.7,133.3,396.7,710.7,11.1,17,1
1713,711.8,524.8,1251.4,158.3,175.6,113.7,151,359.5,293.2,615.9,22.2,86.9,238.7,347.8,11.4,17,1
1714,1149.3,904,2020.6,255.6,283.5,183.7,243.9,580.5,473.5,955.7,13.5,24.1,225.8,263.4,11.3,17,1
1715,2994.7,2895.8,5265.1,666.1,738.8,478.6,635.5,1512.5,1233.7,3424.1,25.4,50.7,453,529.2,11.3,17,1
1716,1405.7,1112.2,2471.5,312.7,346.8,224.6,298.3,710,579.1,1554.1,173.3,74.9,160,408.1,11.4,17,1
1717,947.1,594.7,1665.1,210.6,233.7,151.4,201,478.3,390.2,1046.5,32.3,2,15.7,50,11.1,17,1
1718,5279.3,2195.7,9281.9,1174.2,1302.5,843.7,1120.3,2666.4,2174.9,8004.7,1357.6,465.3,5429.5,7252.4,11,17,1
1719,289.2,209.4,508.5,64.3,71.4,46.2,61.4,146.1,119.1,281.1,117.7,73.8,349.7,541.2,10.8,17,1
1720,600.2,1055.3,2671.2,337.9,374.8,242.8,322.4,767.3,625.9,1617.7,41.6,24,94.7,160.3,10.8,17,1
1721,337.6,222.7,593.4,75.1,83.3,53.9,71.6,170.5,139,367.5,45.9,3.3,32.2,81.2,11.7,17,1
1722,337.6,296.7,593.4,75.1,83.3,53.9,71.6,170.5,139,367.5,53.1,3.8,37.2,93.9,11.4,17,1
1723,570.3,451.2,1002.7,126.8,140.7,91.1,121,288,234.9,629.9,0.5,0.1,3.8,4.4,11.1,17,1
1724,570.3,451.2,1002.7,126.8,140.7,91.1,121,288,234.9,629.9,0.5,0.1,3.8,4.4,11.2,17,1
1725,570.3,451.2,1002.7,126.8,140.7,91.1,121,288,234.9,629.9,0.7,0.2,5.7,6.6,11,17,1
1726,433.8,314.1,763.2,96.6,107.1,69.4,92.1,219.3,178.8,421.6,219.1,9.2,42.5,270.8,10.9,17,1
1727,867.6,628.1,1525.5,193,214.1,138.7,184.1,438.2,357.4,909.4,656.9,27.4,127.4,811.8,10.8,17,1
1728,433.8,314.1,763.2,96.6,107.1,69.4,92.1,219.3,178.8,421.6,219.1,9.2,42.5,270.8,10.7,17,1
1729,485.6,391.3,853.8,108,119.8,77.6,103,245.3,200.1,463.4,15.6,9.7,46.2,71.5,10.7,17,1
1730,485.6,391.3,853.8,108,119.8,77.6,103,245.3,200.1,463.4,3.9,2.4,11.6,17.9,10.6,17,1
1731,533.8,234.6,938.6,118.7,131.7,85.3,113.3,269.6,219.9,591.6,4.9,2.8,11.1,18.8,10.6,17,1
1732,1466.4,805.7,2578.3,326.2,361.8,234.3,311.2,740.6,604.1,1722.4,32.9,20.6,97.7,151.2,10.5,17,1
1733,730.3,497.9,1284,162.4,180.2,116.7,155,368.9,300.9,740.6,49.1,30.8,145.9,225.8,12.3,17,1
1734,792.1,540,1392.6,176.2,195.4,126.6,168.1,400,326.3,803.3,53.3,33.4,158.2,244.9,12.7,17,1
1735,792.1,540,1392.6,176.2,195.4,126.6,168.1,400,326.3,803.3,53.3,33.4,158.2,244.9,12.1,17,1
1736,1079.7,833.4,1898.3,240.1,266.4,172.5,229.1,545.3,444.8,1040.3,15,9.4,44.7,69.1,11.7,17,1
1737,558.7,296.4,982.2,124.3,137.8,89.3,118.5,282.2,230.1,579.7,57.4,36,170.5,263.8,11.3,17,1
1738,558.7,296.4,982.2,124.3,137.8,89.3,118.5,282.2,230.1,579.7,112.1,70.3,333.1,515.5,10.9,17,1
1739,455.1,302.8,800.2,101.2,112.3,72.7,96.6,229.9,187.5,415.3,35.5,22.2,105.3,163,11,17,1
1740,227.6,151.4,400.1,50.6,56.1,36.4,48.3,114.9,93.7,207.6,79.5,49.8,236,365.2,10.7,17,1
1741,244,162.3,428.9,54.3,60.2,39,51.8,123.2,100.5,222.6,38,23.8,112.9,174.8,10.7,17,1
1742,244,162.3,428.9,54.3,60.2,39,51.8,123.2,100.5,222.6,38,23.8,112.9,174.8,10.4,17,1
1743,684.7,455.5,1203.8,152.3,168.9,109.4,145.3,345.8,282.1,624.8,106.7,66.9,317,490.6,11.5,17,1
1744,472.9,348.6,831.4,105.2,116.7,75.6,100.3,238.8,194.8,428.8,37.7,23.6,112,173.3,11.2,17,1
1745,709.3,523,1247.1,157.8,175,113.4,150.5,358.3,292.2,613.7,37.7,23.6,112,173.3,11.2,17,1
1746,472.9,348.6,831.4,105.2,116.7,75.6,100.3,238.8,194.8,428.8,37.7,23.6,112,173.3,10.8,17,1
1747,572.6,450.4,1006.8,127.4,141.3,91.5,121.5,289.2,235.9,515.5,156.3,97.9,464.1,718.3,10.7,17,1
1748,572.6,450.4,1006.8,127.4,141.3,91.5,121.5,289.2,235.9,515.5,21.9,13.7,65.1,100.7,10.4,17,1
1749,572.6,450.4,1006.8,127.4,141.3,91.5,121.5,289.2,235.9,515.5,28.6,17.9,84.8,131.3,11.9,17,1
1750,698.6,438.7,1228.3,155.4,172.4,111.6,148.2,352.8,287.8,808.6,35.6,22.3,105.8,163.8,12.1,17,1
1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,17,1
1801,0,0,0,0,0,0,0,0,0,0,1148.1,1186.8,2768.2,5102.7,10.9,18,1
1802,691.5,1386,3534.3,430.9,487.4,328.3,465.4,1117.8,704.4,2218.5,0,0,0,0,11.4,18,1
1803,828.7,750.2,1661.1,202.5,229.1,154.3,218.8,525.3,331.1,932,296.9,661.1,1281.3,2239.2,11.5,18,1
1804,1646.7,1959.8,3300.7,402.5,455.2,306.6,434.7,1043.9,657.9,2131.8,20.7,10.8,196.5,228,11.1,18,1
1805,4135.7,3397.4,8289.6,1010.8,1143.1,770.1,1091.7,2621.7,1652.2,5371.6,103.4,145.1,527.4,775.8,11,18,1
1806,1662.8,937.4,3332.8,406.4,459.6,309.6,438.9,1054.1,664.3,2255.4,22.3,28.4,352.1,402.8,11.7,18,1
1807,1871.3,1189.3,3750.8,457.3,517.2,348.4,494,1186.3,747.6,2152.4,30.8,14,101.8,146.6,11.4,18,1
1808,691.5,1386,3534.3,430.9,487.4,328.3,465.4,1117.8,704.4,2218.5,68.1,27.1,258.3,353.4,14.4,18,1
1809,0,0,0,0,0,0,0,0,0,0,475,241.4,518.4,1234.8,12.5,18,1
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,18,1
1811,0,0,0,0,0,0,0,0,0,0,87.6,57.5,104,249,10.6,18,1
1812,0,0,0,0,0,0,0,0,0,0,307.4,201.9,365.1,874.2,10.6,18,1
1813,0,0,0,0,0,0,0,0,0,0,472.9,310.6,561.6,1344.9,10.5,18,1
1814,0,0,0,0,0,0,0,0,0,0,307.4,201.9,365.1,874.2,10.4,18,1
1815,802.1,1607.7,4099.6,499.9,565.3,380.8,539.9,1296.6,817.1,2573.4,190.8,305.5,590.6,1087,10.4,18,1
1816,1615.5,1462.4,3238.2,394.8,446.5,300.8,426.4,1024.1,645.4,1816.9,228.9,509.8,988,1726.7,10.4,18,1
1817,1983.5,1214.8,3975.8,484.8,548.3,369.3,523.6,1257.4,792.4,2543.8,13.2,16.8,208.5,238.6,10.3,18,1
1901,2994.3,1687.8,6938.5,837.8,989.7,722.6,1069.2,2434.2,885.1,4267.8,182.2,163.5,496.8,842.6,10.3,19,2
1902,3710.3,2069.2,10779.2,2078.1,2229.9,1342.7,1191.4,2715.6,1221.4,6488.5,185.7,194.5,696.8,1076.9,11.9,19,2
1903,2327,1148.6,5414.8,672.4,794.4,580.2,824.5,1874.4,669,3315.8,477.9,182.7,443.1,1103.5,11.3,19,2
1904,4312,2481.6,11415.3,1411,1673.6,1230.7,1840.9,3837.3,1421.8,6935.5,401.4,242.1,847.8,1491.4,11,19,2
1905,3051.5,1712.1,7991,896.4,1119,893.5,1243.4,2883.3,955.4,4926.6,579.3,134.8,474.2,1188.4,10.9,19,2
1906,3739,2363.9,9770.1,1040.2,1301.9,1043.5,1515.3,3613.2,1256,6261.1,243.1,100.1,313,656.2,10.3,19,2
1907,4132.8,3067.7,11418.6,1502.8,1729.3,1204.4,1831.9,3842.3,1308.1,7028.2,774.2,123.1,431.5,1328.7,11.4,19,2
1908,1706.5,978,3585.8,330.5,419.7,343.6,548.4,1385.9,557.8,2165.4,157.1,105.5,227,489.6,11.5,19,2
1909,4659.2,2818.5,9790.4,902.5,1145.8,938,1497.2,3783.9,1523,6046.8,3049.2,1309.6,2732.1,7091,11.2,19,2
1910,1613.6,770.6,3390.8,312.6,396.8,324.9,518.5,1310.5,527.5,1988,27.1,25.2,33,85.3,10.8,19,2
1911,1920.9,1037.4,4356.7,468.8,574.8,446.5,673.5,1624.3,568.8,2637.3,144.8,101.2,196.9,443,11.1,19,2
1912,3505.6,1847.2,7943.6,968.3,1139.8,827.3,1261.1,2797.4,949.7,4528,208,261.5,553.6,1023,12,19,2
1913,2619.2,1332.4,6069.7,732.9,865.7,632.1,935.3,2129.4,774.2,3081.2,163.4,146.7,445.6,755.6,12.4,19,2
1914,3412.8,1977.2,7909.1,955,1128.1,823.7,1218.8,2774.7,1008.9,4014.7,207.5,186.2,565.6,959.1,12.6,19,2
1915,0,0,0,0,0,0,0,0,0,0,635.7,243,589.5,1468,11.7,19,2
1916,5594.9,2893,13018.7,1616.6,1909.9,1394.8,1982.3,4506.5,1608.5,7972.3,518.7,198.3,481,1197.9,10.2,19,2
1917,6821.3,3616.5,15871.7,1970.9,2328.4,1700.5,2416.7,5494.1,1961.1,9719.9,255.9,97.8,237.3,591.1,11.7,19,2
1918,2355.7,1609,6167.5,691.8,863.7,689.6,959.6,2225.4,737.4,3803.3,314.9,73.3,257.7,645.9,11.7,19,2
