year,code,NafaNum,population,employment
2040,2040,15,1753980.0,1020904.0
2040,2040,14,1116827.0,504719.0
2040,2040,10,551807.0,287191.0
2040,2040,11,871017.0,335067.0
2040,2040,9,729976.0,281674.0
2040,2040,12,1082262.0,378093.0
