taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
1111,1.146,3,2,3,0,0,0,0,1,0,382,507,1025,1914,0,13678,5658,3,3,11.9344,1806,348,314,1080,2592,893,1707,328,296,1021,2449,843,6677,0.48815,2.42,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.14,3431,0.00045,0.00094,0.00092,2.896219,3.659358,3.864214,2.620568,4.058869,5.576283,4.080506,3.676916,126,819,4018,695
1112,1.3,6,0,0,0,0,0,0,1,1,221,219,252,692,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,3442,0.00037,0.00086,0.00083,0.262441,0.872891,1.317539,0.905483,1.731219,3.308309,1.070043,1.266124,0,0,0,0
1113,0.238,3,0,3,0,0,0,0,1,0,90,100,449,639,0,4774,2140,3,3,20.0353,443,98,139,459,820,559,396,87,125,410,733,500,2596,0.54383,2.23,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.134,792,0.00318,0.00529,0.00519,1.895035,2.620368,2.795621,1.527125,3.052767,4.52144,3.090506,2.67264,139,750,1132,119
1114,0.117,5,0,0,0,1,0,0,1,0,852,734,2263,3849,0,299,143,3,3,2.5534,23,5,6,33,50,46,19,4,5,27,41,38,156,0.52128,2.09,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,12.873,1299,0.00109,0.00238,0.00232,-0.605626,1.946526,2.675924,1.924001,3.235884,5.005585,2.347168,2.597342,35,80,26,3
1115,0.278,3,0,3,0,0,0,0,1,0,77,66,571,714,0,3374,1580,3,3,12.1323,256,54,128,390,500,434,235,49,117,357,458,398,1691,0.50131,2.14,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.212,905,0.00175,0.00359,0.0035,1.612242,2.341473,2.534018,1.339401,2.848212,4.322935,2.827424,2.449118,336,877,335,32
1116,1.01,7,0,1,0,0,0,0,1,0,297,301,11270,11868,32252,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,15,5605,0.00023,0.00053,0.00051,7.31201,6.627837,7.116647,6.204939,7.667332,8.046099,7.556459,4.563123,0,0,0,0
1117,0.347,10,1,0,0,0,0,0,1,0,337,383,705,1425,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,1247,0.00102,0.00236,0.0023,-1.058142,0.955259,1.678882,1.01619,2.229966,3.98838,1.301178,1.604262,0,0,0,0
1118,0.349,3,0,3,0,0,0,0,1,0,145,159,990,1294,0,3434,1608,3,3,9.8367,259,126,316,282,504,367,220,108,270,241,430,313,1764,0.51383,2.14,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.377,1233,0.00107,0.00242,0.00236,1.642673,2.446156,2.700672,1.591747,3.053675,4.586626,2.922725,2.616783,807,698,91,12
1119,0.434,3,0,2,0,0,0,0,1,0,505,435,1341,2281,0,4639,2775,3,3,10.6865,355,86,111,517,761,713,292,71,91,426,627,587,2368,0.51039,1.67,16,0.42,0.92,0.93,0.97,0.98,0.35,0.9,0.88,0.95,0.94,0.492,1706,0.00084,0.00182,0.00177,2.169279,2.88116,3.088844,2.024366,3.60295,5.052729,3.46662,3.161897,1428,1179,148,20
1120,0.887,3,0,3,0,0,0,0,1,0,456,656,986,2098,0,5903,2444,3,3,6.6543,527,170,187,373,1071,772,477,154,168,337,967,698,3084,0.52236,2.42,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.355,2797,0.00033,0.00093,0.0009,2.105696,2.953276,3.236234,2.137731,3.50833,5.089082,3.364558,3.072349,213,1019,1104,108
1121,0.409,6,0,0,0,0,0,0,1,0,131,130,149,410,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,1140,0.00112,0.00259,0.00252,-0.893796,0.055543,0.615878,0.099031,1.093564,2.762329,0.312036,0.554116,0,0,0,0
1122,0.315,10,1,0,0,0,0,0,1,0,92,92,105,289,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,873,0.00146,0.00338,0.00328,-1.154865,-0.258938,0.286428,-0.216925,0.75646,2.414991,-0.010311,0.225944,0,0,0,0
1123,0.377,3,0,0,0,0,0,0,1,0,57,74,712,843,0,5015,2455,3,3,13.2989,482,121,144,335,990,509,455,114,136,316,935,480,2794,0.5572,2.04,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.168,1193,0.00144,0.00284,0.00277,2.045858,2.729523,2.886487,1.663758,3.22227,4.649313,3.242013,2.837323,141,791,1372,151
1124,0.172,8,0,1,0,0,0,0,1,0,56,73,697,826,3932,838,310,3,3,4.8693,80,20,25,56,166,85,76,19,23,53,157,80,469,0.55949,2.7,20,0.43,0.95,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.986,658,0.00117,0.00371,0.00359,5.212919,4.535316,5.014227,4.09328,5.557511,5.910036,5.458583,2.441008,5,34,225,46
1125,0.529,6,1,1,0,0,0,0,1,1,25,26,985,1036,2558,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,15,1602,0.0008,0.00184,0.00179,4.781427,4.103419,4.590264,3.685985,5.139117,5.527823,5.026511,2.123608,0,0,0,0
1126,1.413,10,1,0,0,0,0,0,1,0,120,137,252,509,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,3677,0.00035,0.0008,0.00078,0.345786,0.796419,1.164249,0.822383,1.528413,3.023634,0.956015,1.120329,0,0,0,0
1201,0.448,14,0,0,0,0,0,0,1,0,72,96,49,217,0,128,48,3,3,0.2857,5,6,6,5,21,21,5,5,5,5,21,20,68,0.53333,2.67,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,1.695,1188,0.00023,0.00164,0.00157,-0.524288,0.098658,0.459785,-0.102145,0.784323,2.338791,0.342919,0.354575,1,5,35,7
1202,0.327,3,0,0,0,0,0,0,1,0,83,108,328,519,0,3338,1199,3,3,10.2117,448,87,74,184,681,240,424,83,69,175,643,227,2001,0.59945,2.78,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.155,976,0.00138,0.00309,0.00301,1.366295,2.216371,2.473356,1.243648,2.570168,4.178919,2.556353,2.177918,17,113,872,198
1203,0.308,3,0,3,0,0,0,0,1,0,66,44,328,438,0,5025,2307,3,3,16.3096,601,210,156,409,862,392,547,191,140,373,784,357,2537,0.50488,2.18,12,0.38,0.88,0.88,0.92,0.91,0.29,0.72,0.7,0.78,0.74,0.087,916,0.00226,0.00409,0.004,1.977294,2.658824,2.80128,1.506944,3.058772,4.481633,3.142845,2.697638,1057,1073,157,20
1204,0.216,3,0,3,0,0,0,0,1,0,66,44,328,438,0,3350,1538,3,3,15.5021,400,140,103,273,574,262,364,127,94,249,522,237,1691,0.50478,2.18,12,0.38,0.88,0.88,0.92,0.91,0.29,0.72,0.7,0.78,0.74,0.131,678,0.00292,0.00538,0.00526,1.574049,2.278406,2.442468,1.183811,2.716603,4.165481,2.759883,2.339995,705,715,105,13
1205,0.592,2,0,3,0,0,0,0,1,0,134,180,671,985,0,2207,820,3,3,3.7274,241,91,85,115,412,197,225,85,80,107,386,185,1058,0.47919,2.69,18,0.43,0.94,0.95,0.98,0.97,0.36,0.99,0.97,0.95,0.91,0.446,1756,0.00034,0.00129,0.00124,1.115139,2.01769,2.349151,1.324483,2.585059,4.217626,2.365934,2.134382,10,68,595,146
1206,0.458,3,0,3,0,0,0,0,1,0,179,175,917,1271,0,5419,1715,3,3,11.8293,627,185,194,276,1023,471,597,175,185,263,973,448,2738,0.50532,3.16,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.235,1508,0.00102,0.00213,0.00208,1.722533,2.704482,3.029741,1.833781,3.091209,4.79233,2.978592,2.662646,25,163,1247,281
1207,0.336,3,0,0,0,0,0,0,1,0,102,130,574,806,0,5572,2399,3,3,16.5784,594,146,162,397,1093,481,557,138,152,373,1026,451,3387,0.60788,2.32,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.145,1083,0.00195,0.00349,0.00341,2.018488,2.769813,2.964205,1.708978,3.193302,4.69169,3.215978,2.808832,125,719,1396,159
1208,0.539,3,0,3,0,0,0,0,1,0,383,390,879,1652,0,5878,2040,3,3,10.9086,893,162,126,313,1096,422,850,154,120,297,1044,401,2888,0.49125,2.88,20,0.43,0.95,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.281,1810,0.00079,0.00172,0.00167,1.895158,2.839931,3.154783,1.989721,3.297605,4.957681,3.165764,2.862174,29,192,1483,335
1209,0.679,2,0,3,0,0,0,0,1,0,66,84,575,725,0,3279,1357,3,3,4.8284,405,95,89,151,617,371,364,85,80,135,554,334,1572,0.47951,2.42,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.221,1911,0.00037,0.00124,0.0012,1.557431,2.316159,2.546895,1.423182,2.770319,4.300447,2.722448,2.374644,174,673,466,43
1210,0.397,8,0,1,0,0,0,0,1,0,464,489,1825,2778,2844,3117,1244,3,3,7.8514,294,78,87,212,558,431,258,68,77,186,489,377,1608,0.5159,2.51,18,0.43,0.94,0.95,0.98,0.97,0.36,0.99,0.97,0.95,0.91,0.891,1735,0.00064,0.00161,0.00156,4.913739,4.35011,4.821339,3.892538,5.344708,5.950498,5.219387,3.066038,32,205,869,139
1211,0.407,3,0,2,0,0,0,0,1,0,74,89,876,1039,0,2648,1019,3,3,6.5045,257,80,80,137,459,326,250,79,78,134,448,318,1276,0.48203,2.6,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.392,1308,0.0007,0.00198,0.00192,1.241697,2.14925,2.465079,1.378826,2.707505,4.330468,2.524037,2.258987,15,96,741,168
1212,0.386,3,0,0,0,0,0,0,1,0,222,217,793,1232,0,4292,1401,3,3,11.1163,540,120,129,195,835,342,532,118,128,192,823,337,2120,0.49393,3.06,19,0.43,0.94,0.95,0.98,0.97,0.36,0.97,0.97,0.95,0.91,0.287,1313,0.00111,0.00239,0.00233,1.522899,2.511154,2.845167,1.680132,2.955109,4.647053,2.80485,2.513703,20,130,1018,232
1213,0.393,8,0,3,0,0,0,0,1,0,435,452,1471,2358,0,1994,858,3,3,5.0725,207,87,62,111,339,163,218,92,64,117,357,171,969,0.4862,2.32,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,1.183,1612,0.0005,0.00154,0.00149,1.086842,2.224894,2.673296,1.750505,3.090647,4.763573,2.640474,2.559323,255,471,120,12
1214,0.411,7,0,2,1,0,1,0,1,0,1580,1854,5008,8442,0,160,174,3,3,0.3892,0,0,0,0,0,105,0,0,0,0,0,55,68,0.42446,0.92,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,15,3221,0.00041,0.00093,0.0009,-0.069722,2.668348,3.420065,2.697538,4.004112,5.771398,3.080316,3.360793,116,52,4,1
1215,1.049,7,0,0,1,0,0,0,1,0,679,686,2955,4320,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,3752,0.00034,0.00079,0.00076,0.047933,2.063942,2.787771,2.124897,3.338937,5.097444,2.409978,2.713135,0,0,0,0
1216,0.417,7,0,2,1,0,1,0,1,0,1580,1854,5008,8442,0,160,174,3,3,0.3836,0,0,0,0,0,105,0,0,0,0,0,55,68,0.42446,0.92,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,15,3236,0.00041,0.00092,0.0009,-0.06331,2.668764,3.420261,2.697942,4.004221,5.771417,3.080592,3.361002,116,52,4,1
1217,0.341,8,0,3,0,0,0,0,1,0,435,452,1471,2358,0,1994,858,3,3,5.8458,207,87,62,111,339,163,218,92,64,117,357,171,969,0.4862,2.32,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,1.183,1481,0.00061,0.00174,0.00168,1.069147,2.219258,2.6697,1.741432,3.08828,4.763129,2.636758,2.555293,255,471,120,12
1218,0.154,3,0,0,0,0,0,0,1,0,91,87,337,515,0,2703,1078,3,3,17.5406,245,74,65,236,500,246,240,72,63,230,490,240,1423,0.52647,2.51,16,0.42,0.92,0.93,0.97,0.98,0.35,0.9,0.88,0.95,0.94,0.191,540,0.00412,0.00721,0.00707,1.219451,2.044196,2.285258,1.054582,2.47766,4.043181,2.447651,2.073714,31,197,739,111
1220,0.608,3,0,0,0,0,0,0,1,0,185,186,527,898,0,5226,2556,3,3,8.594,510,138,150,445,952,448,500,135,146,435,931,438,2659,0.5088,2.04,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,0.172,1786,0.00064,0.00158,0.00154,2.112578,2.785686,2.942777,1.749061,3.27564,4.699079,3.292151,2.893352,843,1373,307,33
1301,0.279,5,1,0,0,2,0,0,1,0,406,303,278,987,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.61,0.57,0.69,0.65,0.15,0.33,0.21,0.28,0.25,15,963,0.00133,0.00306,0.00298,-1.276185,0.609263,1.321993,0.66895,1.868697,3.622157,0.949011,1.248171,0,0,0,0
1302,0.232,3,0,3,0,0,0,0,1,0,171,186,658,1015,0,4330,2590,3,3,18.6799,268,29,64,721,692,394,267,29,64,717,688,393,2721,0.62837,1.67,16,0.42,0.92,0.93,0.97,0.98,0.35,0.9,0.88,0.95,0.94,0.234,871,0.00272,0.00464,0.00454,2.078834,2.688692,2.797121,1.61046,3.299081,4.643748,3.300248,2.904199,1325,1106,140,19
1303,0.118,3,0,0,0,0,0,0,1,0,128,81,257,466,0,2073,1397,3,3,17.5529,118,20,40,341,357,176,114,20,39,330,346,171,1347,0.64995,1.48,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.225,435,0.00513,0.00897,0.00879,1.459896,2.000561,2.052493,0.870295,2.645597,3.912259,2.669349,2.258903,826,511,53,8
1304,0.076,3,0,0,0,2,0,0,1,0,109,109,362,580,0,1789,1135,3,3,23.4715,104,21,42,307,287,178,94,19,38,278,259,161,961,0.53691,1.58,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.324,358,0.00823,0.01289,0.01267,1.246545,1.866798,1.990651,0.845074,2.541171,3.899511,2.499352,2.129601,685,403,40,6
1305,0.107,3,0,2,0,2,0,0,1,0,278,218,625,1121,0,2095,1411,3,3,19.5612,124,21,43,352,343,192,118,20,41,335,326,182,1391,0.66397,1.48,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.535,577,0.00433,0.00722,0.00709,1.467062,2.138285,2.316908,1.253485,2.907259,4.317294,2.777647,2.465384,879,479,46,7
1306,0.201,3,0,2,0,0,0,0,1,0,492,395,774,1661,0,2605,1754,3,3,12.9538,160,32,60,421,433,240,149,31,56,395,405,225,1625,0.62385,1.49,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.638,954,0.00179,0.00355,0.00346,1.697191,2.401465,2.61163,1.584289,3.198884,4.638172,3.029298,2.74504,955,706,82,11
1307,0.341,10,1,0,0,0,0,0,1,0,646,384,665,1695,0,238,166,3,3,0.6977,11,1,3,34,38,27,12,1,3,35,41,28,176,0.73864,1.43,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,7.122,1303,0.00057,0.00185,0.00179,-0.175934,1.330819,1.945281,1.21931,2.509792,4.217619,1.769743,1.915235,92,65,7,1
1308,0.107,3,0,0,0,2,0,0,1,0,256,243,420,919,0,2740,1554,3,3,25.5836,123,25,56,456,431,311,118,24,53,435,412,296,1723,0.62882,1.76,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,0.335,527,0.00608,0.00924,0.00909,1.56132,2.251862,2.425681,1.277293,2.899673,4.325483,2.831052,2.478636,927,562,57,9
1309,0.107,3,0,0,0,2,0,0,1,0,221,151,450,822,0,1792,1209,3,3,16.732,87,16,39,289,284,165,90,17,41,300,295,171,1196,0.66741,1.48,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.459,498,0.00432,0.00767,0.00751,1.316674,1.954701,2.105492,1.022334,2.696711,4.077856,2.600534,2.266838,741,420,41,6
1310,0.058,3,0,0,0,2,0,0,1,0,78,56,294,428,0,1605,866,3,3,27.6248,97,33,33,253,274,169,84,29,29,218,237,147,838,0.52231,1.85,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.267,273,0.01262,0.01874,0.01845,0.976021,1.664589,1.829744,0.644145,2.261188,3.685082,2.225183,1.851707,452,363,45,6
1311,0.136,3,0,3,0,2,0,0,1,0,141,138,669,948,0,3717,2354,3,3,27.3108,247,31,63,621,627,366,222,28,57,559,564,330,2600,0.69946,1.58,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,0.255,611,0.00557,0.0083,0.00817,1.972976,2.56488,2.659061,1.47675,3.207007,4.531216,3.204094,2.80915,1262,962,114,16
1312,0.163,3,0,0,0,0,0,0,1,0,104,109,1387,1600,0,4093,2593,3,3,25.095,237,28,74,852,684,348,200,23,62,717,574,292,2647,0.6467,1.58,16,0.42,0.92,0.93,0.97,0.98,0.35,0.9,0.88,0.95,0.94,0.391,849,0.00371,0.00568,0.00558,2.071338,2.721841,2.873396,1.753993,3.424848,4.81389,3.347961,3.000646,1464,1002,110,16
1313,0.175,3,0,3,0,2,0,0,1,0,242,149,1138,1529,0,3918,2813,3,3,22.3758,204,31,58,795,653,329,182,27,52,711,585,293,2700,0.68917,1.39,17,0.42,0.93,0.94,0.97,0.97,0.35,0.94,0.93,0.95,0.92,0.39,860,0.00328,0.00522,0.00513,2.152561,2.731826,2.830281,1.719771,3.466469,4.787184,3.413572,3.050721,1541,1124,129,18
1314,0.137,8,2,3,1,2,0,0,1,0,719,659,3838,5216,0,2196,1579,3,3,16.0175,107,21,45,465,326,226,91,17,38,394,276,191,1540,0.70135,1.39,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,2.375,1710,0.00129,0.00227,0.00222,1.583103,2.743654,3.213754,2.35685,3.815324,5.443776,3.305453,3.26001,954,560,56,9
1315,0.137,3,0,0,0,2,0,0,1,0,328,300,692,1320,0,2936,1978,3,3,21.4903,143,31,53,533,451,279,139,30,52,517,438,270,1860,0.63358,1.48,16,0.42,0.92,0.93,0.97,0.98,0.35,0.9,0.88,0.95,0.94,0.45,706,0.00386,0.00622,0.00611,1.802623,2.440794,2.589274,1.497313,3.180948,4.560511,3.088434,2.751546,1188,708,71,11
1316,0.092,3,0,0,2,2,0,0,1,0,136,140,443,719,0,1659,1118,3,3,18.0013,89,15,30,296,257,169,84,13,28,278,241,159,1153,0.69519,1.48,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.433,434,0.00531,0.00916,0.00898,1.236426,1.865831,2.007815,0.914309,2.598928,3.971109,2.513988,2.172722,662,408,42,6
1317,0.053,3,0,0,0,0,0,0,1,0,113,112,342,567,0,1245,790,3,3,23.6512,59,9,31,245,185,80,61,11,32,254,192,83,538,0.43232,1.58,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.455,294,0.01015,0.01584,0.01557,0.884019,1.56004,1.734939,0.640139,2.288623,3.701572,2.180954,1.85388,483,276,27,4
1318,0.089,3,0,0,2,2,0,0,1,0,145,163,951,1259,0,2016,1359,3,3,22.6263,92,20,45,416,313,146,87,19,43,396,298,139,1429,0.70883,1.48,15,0.41,0.91,0.92,0.97,0.98,0.34,0.85,0.84,0.91,0.89,0.625,567,0.00506,0.00801,0.00787,1.426142,2.132835,2.340062,1.298067,2.930893,4.368623,2.765881,2.476748,751,538,61,9
1319,0.066,3,0,0,0,2,0,0,1,0,92,82,362,536,0,2134,1533,3,3,32.1095,94,16,48,443,336,166,88,15,45,413,314,154,1513,0.70918,1.39,13,0.39,0.89,0.89,0.94,0.93,0.31,0.76,0.75,0.82,0.79,0.251,324,0.01229,0.01744,0.01719,1.539342,2.063134,2.099161,0.91992,2.744405,3.991729,2.761893,2.353405,930,541,54,8
1320,0.096,8,0,0,2,2,0,0,1,0,428,342,878,1648,0,2190,1474,3,3,22.7888,114,16,34,467,340,157,107,15,32,439,319,148,1551,0.70829,1.49,13,0.39,0.89,0.89,0.94,0.93,0.31,0.76,0.75,0.82,0.79,0.753,686,0.00423,0.00666,0.00655,1.507253,2.262182,2.506614,1.493476,3.095782,4.567271,2.88462,2.626575,908,509,49,8
1321,0.067,3,0,0,0,2,0,0,1,0,196,154,280,630,0,1493,1007,3,3,22.2107,61,10,36,277,235,148,58,9,34,260,222,140,938,0.62847,1.48,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,0.422,347,0.00807,0.01288,0.01265,1.126757,1.753395,1.891025,0.78885,2.483868,3.851929,2.404295,2.058887,573,386,42,6
1322,0.089,8,1,0,0,2,0,0,1,0,389,368,1303,2060,0,1849,1246,3,3,20.752,93,9,36,364,270,147,94,9,36,368,273,149,1212,0.65542,1.48,14,0.4,0.9,0.9,0.96,0.96,0.32,0.81,0.79,0.87,0.84,1.114,773,0.00347,0.00563,0.00553,1.34127,2.216691,2.542675,1.58939,3.130398,4.66782,2.815,2.629083,769,429,42,6
1323,0.081,3,0,0,0,2,0,0,1,0,74,56,578,708,0,2233,1414,3,3,27.5339,108,16,48,403,361,197,105,15,46,391,352,192,1534,0.68713,1.58,13,0.39,0.89,0.89,0.94,0.93,0.31,0.76,0.75,0.82,0.79,0.317,405,0.00847,0.01259,0.0124,1.463132,2.082818,2.204636,1.052423,2.754274,4.110907,2.715981,2.343536,854,503,50,8
