taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
2239,0.172,3,0,2,0,0,0,1,1,0,43,84,582,709,0,3591,777,3,3,20.8966,764,481,240,163,389,138,496,312,155,105,253,91,901,0.25079,4.62,4,0.27,0.62,0.7,0.7,0.52,0.15,0.25,0.34,0.3,0.18,0.197,639,0.00412,0.00673,0.00661,0.91663,2.164033,2.573484,1.321138,2.376752,4.283298,2.217286,1.930207,496,254,23,4
2240,0.164,3,0,2,0,0,0,1,1,1,37,34,742,813,0,6049,1458,3,3,36.9542,1259,236,364,457,563,191,1221,228,354,443,546,185,1551,0.25635,4.15,4,0.27,0.62,0.7,0.7,0.52,0.15,0.25,0.34,0.3,0.18,0.134,656,0.00694,0.00949,0.00937,1.511592,2.659716,3.026214,1.71523,2.821366,4.687332,2.764031,2.406194,916,488,46,7
2301,0.095,1,0,0,1,0,0,0,1,0,155,71,300,526,0,449,195,3,3,4.7366,47,10,11,41,82,47,41,9,10,38,73,41,208,0.46377,2.3,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,1.172,385,0.00199,0.00633,0.00612,-0.386764,0.735154,1.178795,0.258009,1.597604,3.266181,1.153292,1.068567,46,109,37,4
2302,0.197,3,0,2,0,2,0,0,1,0,82,37,160,279,0,4039,1705,3,3,20.5273,430,88,100,380,744,388,385,79,89,341,667,347,1858,0.45991,2.37,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.069,592,0.00435,0.00718,0.00704,1.6691,2.393881,2.559361,1.234201,2.736385,4.209044,2.83253,2.379073,350,943,376,36
2303,0.346,3,0,2,0,2,0,0,1,0,213,268,1102,1583,0,7263,3067,3,3,20.9763,804,185,204,530,1439,730,696,160,176,461,1247,633,3338,0.45964,2.37,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.218,1317,0.00201,0.00327,0.00321,2.255427,3.0636,3.297369,2.079847,3.542183,5.08567,3.498785,3.132051,523,1649,819,76
2304,0.178,3,0,3,0,2,0,0,1,0,112,210,425,747,0,3095,1307,3,3,17.388,273,71,89,290,581,364,234,61,75,248,498,311,1538,0.49704,2.37,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.241,662,0.00334,0.00587,0.00575,1.409922,2.226373,2.468815,1.270793,2.721656,4.271889,2.659872,2.305909,309,729,245,24
2305,0.149,3,0,0,2,2,0,0,1,0,66,173,552,791,0,4797,2208,3,3,32.1465,463,96,125,589,930,375,398,82,107,507,800,323,2497,0.52061,2.17,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.165,608,0.00654,0.00928,0.00915,1.912139,2.645432,2.826443,1.567777,3.116949,4.587928,3.131036,2.725837,582,1228,362,36
2306,0.142,4,0,3,2,2,0,0,1,0,133,309,1256,1698,0,3351,1886,3,3,23.589,301,74,74,369,671,336,253,61,61,309,561,282,1637,0.48841,1.78,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.507,819,0.00364,0.00568,0.00558,1.757032,2.526437,2.763947,1.680696,3.247359,4.73603,3.089205,2.795859,882,865,124,16
2307,0.244,3,0,3,0,2,0,0,1,0,267,283,576,1126,0,4702,2383,3,3,19.2664,452,82,98,519,885,415,416,74,91,476,812,381,2555,0.54345,1.97,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.239,932,0.00262,0.00441,0.00432,1.999712,2.706945,2.883803,1.689795,3.264253,4.709752,3.235975,2.859144,1119,1090,155,20
2308,0.163,3,0,0,0,0,0,0,1,0,144,77,440,661,0,3437,1658,3,3,21.1336,321,57,57,448,674,266,285,51,51,398,596,235,1772,0.51548,2.07,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.192,602,0.00441,0.00718,0.00705,1.635568,2.349533,2.52456,1.2976,2.857918,4.310917,2.856531,2.462488,742,783,119,15
2309,0.196,3,0,0,0,0,0,0,1,0,441,104,731,1276,0,4421,1947,3,3,22.5282,505,95,107,444,860,373,430,81,90,381,736,319,2065,0.46705,2.27,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.289,850,0.00333,0.0053,0.00521,1.797118,2.617324,2.864746,1.685637,3.161571,4.70655,3.072978,2.734846,512,1083,320,32
2310,0.2,3,0,2,0,0,0,0,1,0,41,25,729,795,0,3343,1788,3,3,16.679,378,72,77,254,640,348,336,63,70,226,570,309,1624,0.48587,1.87,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.238,731,0.00291,0.00519,0.00508,1.715569,2.388234,2.543264,1.355991,2.961802,4.373848,2.943508,2.560777,884,786,104,14
2311,0.305,3,0,0,0,0,0,0,1,0,85,24,442,551,0,4534,1769,3,3,14.8418,582,117,107,330,848,381,533,107,98,302,778,350,1913,0.42187,2.56,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.122,936,0.00203,0.00381,0.00373,1.724184,2.518787,2.736465,1.465008,2.876649,4.426637,2.908971,2.497381,169,774,753,73
2312,0.23,3,0,0,0,1,0,0,1,0,491,939,722,2152,0,5566,1761,3,3,24.1484,621,193,198,319,1081,483,573,178,183,293,998,445,2259,0.40594,3.16,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.387,1167,0.0026,0.00403,0.00396,1.706377,2.800246,3.177671,2.031053,3.320514,5.046407,3.087608,2.846578,28,180,1279,274
2313,0.034,6,2,0,2,0,0,0,1,0,1124,264,1865,3253,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,935,0.00137,0.00315,0.00307,-3.394468,1.643839,2.440261,1.7134,3.018974,4.807607,2.031742,2.360505,0,0,0,0
2314,0.281,3,0,3,0,0,0,0,1,0,182,34,691,907,0,3338,1538,3,3,11.8729,318,67,78,269,616,471,267,55,65,225,515,392,1344,0.4027,2.17,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.272,962,0.00161,0.00335,0.00327,1.587436,2.356015,2.578795,1.415665,2.898139,4.406724,2.830732,2.482329,802,646,80,11
2315,0.162,3,0,0,0,0,0,0,1,0,127,76,252,455,0,3775,1754,3,3,23.3223,353,79,89,370,658,381,337,75,86,355,630,365,1713,0.45384,2.15,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.121,549,0.00531,0.00836,0.00821,1.689977,2.389366,2.544999,1.263171,2.826682,4.265443,2.880781,2.451868,767,840,131,16
2316,0.115,5,0,0,2,2,0,0,1,0,438,261,864,1563,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,703,0.00182,0.00419,0.00408,-2.158606,0.950051,1.72515,1.017027,2.296055,4.076324,1.325523,1.646862,0,0,0,0
2317,0.289,3,0,2,0,0,0,0,1,0,168,92,514,774,0,3409,1333,3,3,11.8101,423,89,77,186,623,417,372,77,67,164,547,367,1525,0.4474,2.56,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.227,947,0.00163,0.00339,0.00331,1.45494,2.29937,2.559353,1.366821,2.753109,4.337384,2.688818,2.339825,231,719,350,33
2401,0.437,5,1,0,0,1,0,0,1,0,795,1682,1716,4193,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,2187,0.00058,0.00135,0.00131,-0.82842,1.954993,2.720353,2.020804,3.287615,5.063936,2.324824,2.642746,0,0,0,0
2402,0.688,3,0,3,0,0,0,0,1,0,174,140,1588,1902,0,4729,1842,3,3,6.8773,567,130,149,278,926,462,502,115,131,245,817,408,2109,0.446,2.57,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.402,2242,0.00043,0.00117,0.00114,1.825982,2.734815,3.050876,1.964632,3.303275,4.923921,3.116395,2.852701,153,749,855,84
2403,0.165,3,0,0,0,2,0,0,1,0,49,68,567,684,0,2176,966,3,3,13.194,181,47,58,234,401,223,163,43,52,210,360,200,1004,0.46154,2.25,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.314,609,0.00282,0.00556,0.00543,1.118546,1.933966,2.185945,1.036578,2.493228,4.037567,2.389333,2.06397,447,446,65,8
2404,0.161,8,2,1,2,2,0,0,1,0,208,278,2325,2811,2078,3567,1647,3,3,22.1535,310,85,110,365,693,284,288,79,102,340,646,263,1986,0.55681,2.17,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.788,1155,0.00245,0.00389,0.00383,4.620659,4.118678,4.57541,3.635706,5.097949,5.796357,4.967887,3.103724,883,673,80,11
2405,0.146,3,0,0,0,2,0,0,1,0,122,148,589,859,0,4676,2494,3,3,31.955,362,106,148,411,877,516,338,99,139,384,815,482,2239,0.47879,1.87,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.184,618,0.0064,0.0091,0.00897,2.031029,2.687016,2.819569,1.581919,3.229346,4.617986,3.248859,2.839832,1561,841,80,13
2406,0.12,3,0,3,0,2,0,0,1,0,74,74,378,526,0,2709,1312,3,3,22.5425,234,61,67,252,523,327,199,52,57,214,446,278,1234,0.45541,2.06,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.194,458,0.00617,0.00981,0.00964,1.399408,2.112995,2.287516,1.059953,2.62458,4.076524,2.622352,2.228539,675,558,70,9
2407,0.13,3,0,3,0,2,0,0,1,0,70,212,608,890,0,3813,1679,3,3,29.4034,324,79,90,474,682,375,287,71,79,418,602,332,1782,0.4673,2.27,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.233,581,0.00629,0.00917,0.00903,1.641395,2.437306,2.663867,1.448649,2.94428,4.471494,2.895994,2.530833,805,756,104,13
2408,0.075,3,0,0,0,0,0,0,1,0,23,23,95,141,0,1610,681,3,3,21.5964,164,31,24,184,295,136,154,27,23,172,275,127,770,0.47821,2.36,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.088,240,0.01128,0.01824,0.01791,0.749433,1.484668,1.658943,0.347978,1.847679,3.330355,1.924301,1.482418,134,375,158,15
2409,0.189,3,0,1,0,0,0,0,1,0,79,103,964,1146,2844,2988,1316,3,3,15.8321,261,55,72,318,525,245,267,56,74,325,538,250,1523,0.50977,2.27,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.384,791,0.00257,0.00469,0.00458,4.913795,4.313091,4.769049,3.828352,5.29634,5.772443,5.20117,2.794749,335,733,225,22
2410,0.12,1,0,0,1,2,0,0,1,0,3096,2975,7881,13952,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.41,0.91,0.93,0.96,0.92,0.33,0.83,0.92,0.89,0.7,15,3916,0.00033,0.00075,0.00073,-2.121389,3.098799,3.895818,3.168434,4.474745,6.263606,3.487052,3.81602,0,0,0,0
2411,0.077,1,0,0,1,1,0,0,1,0,3384,3252,8615,15251,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0.34,0.56,0.61,0.46,0.12,0.07,0.2,0.15,0.07,15,4143,0.00031,0.00071,0.00069,-2.568589,3.185575,3.983828,3.255361,4.5632,6.352534,3.574551,3.903947,0,0,0,0
2412,0.124,1,0,0,1,0,0,0,1,0,1041,1002,2652,4695,0,666,307,3,3,5.3531,60,11,15,73,117,55,62,11,15,73,118,55,228,0.34226,2.17,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,7.05,1538,0.00084,0.00193,0.00188,0.043659,2.230862,2.921894,2.145001,3.46723,5.227279,2.638388,2.839932,98,166,39,4
2413,0.131,1,0,0,1,2,0,0,1,0,320,640,3704,4664,0,1034,480,3,3,7.8861,89,28,28,100,201,78,86,28,28,98,196,75,438,0.4237,2.15,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,4.51,1548,0.00091,0.00199,0.00193,0.45101,2.327072,2.972712,2.169089,3.503385,5.249101,2.744876,2.890599,153,260,60,6
2414,0.146,3,0,3,0,0,0,0,1,0,82,35,446,563,0,3505,1693,3,3,23.9835,314,72,89,404,679,326,269,63,76,346,585,280,1872,0.534,2.07,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.161,536,0.00559,0.00871,0.00856,1.652649,2.351184,2.511386,1.259931,2.83731,4.27385,2.861465,2.450852,726,820,131,16
2415,0.214,3,0,3,0,2,0,0,1,0,135,138,664,937,0,3566,1807,3,3,16.672,278,72,77,446,646,380,244,64,68,390,566,334,1647,0.4618,1.97,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.263,803,0.00265,0.00473,0.00463,1.728154,2.444333,2.630646,1.45368,3.014974,4.469957,2.97078,2.604793,993,720,83,12
2416,0.243,3,0,3,0,2,0,0,1,0,225,293,1574,2092,0,5577,2690,3,3,22.9936,432,127,144,628,1062,544,389,113,128,565,955,491,2635,0.47256,2.07,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.375,1181,0.00245,0.00386,0.0038,2.116934,2.922916,3.170685,2.034229,3.545452,5.070393,3.420702,3.105793,1496,1058,119,17
2417,0.124,4,0,2,2,1,0,0,1,0,257,417,991,1665,0,2740,1544,3,3,22.0731,183,49,54,270,487,454,152,40,45,225,404,378,1457,0.53163,1.77,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.608,763,0.00368,0.00587,0.00576,1.5586,2.368158,2.635553,1.582552,3.126447,4.640791,2.924619,2.660783,959,526,50,8
2418,0.252,3,0,3,0,2,0,0,1,0,174,307,880,1361,0,4599,2027,3,3,18.2197,348,95,130,501,850,449,327,89,123,470,798,420,2117,0.46023,2.27,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.296,1013,0.00229,0.00394,0.00386,1.845017,2.664155,2.913303,1.743724,3.212068,4.757456,3.118749,2.78466,981,906,124,16
2419,0.082,3,0,0,0,1,0,0,1,0,133,135,540,808,0,2144,1088,3,3,26.0497,143,55,72,220,397,254,125,48,63,193,349,225,1141,0.53241,1.97,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.377,434,0.00752,0.01137,0.01118,1.207021,1.984037,2.214957,1.078806,2.621866,4.122101,2.506995,2.185012,519,492,68,9
2420,0.09,3,0,3,0,0,0,0,1,0,46,63,531,640,0,2176,959,3,3,24.1095,182,48,59,235,404,218,164,43,52,212,362,195,1004,0.46154,2.27,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.294,410,0.00736,0.01143,0.01124,1.086799,1.910435,2.159826,0.981895,2.459063,4.00576,2.366741,2.030759,442,444,65,8
2421,0.103,3,0,3,0,0,0,0,1,0,59,59,201,319,0,2548,1615,3,3,24.8498,192,51,73,295,506,281,159,42,61,242,415,230,1323,0.51905,1.58,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.125,360,0.00861,0.01325,0.01303,1.59805,2.128275,2.155981,0.896148,2.699784,3.936356,2.781025,2.33398,963,583,59,9
2422,0.099,3,0,0,0,0,0,0,1,0,69,73,227,369,0,2386,1050,3,3,24.1115,215,44,61,247,474,220,191,39,54,222,423,196,1187,0.49764,2.27,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.155,363,0.0083,0.01289,0.01267,1.177503,1.928511,2.120754,0.860036,2.372072,3.864683,2.388775,1.983196,439,515,85,10
2423,0.221,8,0,2,0,0,0,0,1,0,651,205,1820,2676,0,3266,1505,3,3,14.8044,328,98,121,284,618,322,276,83,101,240,522,272,1606,0.49174,2.17,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.819,1268,0.00154,0.00285,0.00279,1.554293,2.572162,2.951455,1.947018,3.364965,4.993685,3.030834,2.860203,744,662,88,11
2424,0.191,3,0,2,0,0,0,0,1,0,46,96,454,596,0,3043,1286,3,3,15.8907,302,61,77,276,585,320,266,53,68,242,513,281,1460,0.47967,2.37,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.196,656,0.00309,0.00564,0.00552,1.397776,2.187227,2.410501,1.189585,2.646479,4.17847,2.621524,2.24465,539,631,104,12
2425,0.2,5,0,2,2,2,0,0,1,0,615,477,2365,3457,0,3509,1696,3,3,17.5476,253,58,101,442,638,361,228,52,91,394,571,322,1795,0.5114,2.07,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.985,1419,0.00161,0.00279,0.00273,1.66461,2.717287,3.116495,2.138604,3.564695,5.197457,3.191509,3.047667,938,671,76,11
2426,0.117,3,0,0,0,0,0,0,1,0,86,48,126,260,0,2466,1316,3,3,21.1472,220,48,48,290,474,210,201,43,43,264,434,192,1196,0.48506,1.87,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,0.105,380,0.00699,0.01139,0.01118,1.401486,2.012509,2.104667,0.823138,2.4978,3.832956,2.578808,2.133189,526,660,116,13
2427,0.06,1,0,0,1,0,0,0,1,0,26,52,306,384,0,1264,585,3,3,21.0457,108,35,35,124,247,93,105,35,34,120,238,91,533,0.42186,2.16,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.304,265,0.01003,0.01633,0.01603,0.595287,1.390847,1.626741,0.458935,1.959831,3.482647,1.870932,1.533076,183,318,76,8
2428,0.3,3,0,3,0,0,0,0,1,0,133,289,701,1123,0,5706,2633,3,3,19.0033,574,131,164,468,1084,612,506,114,144,413,957,540,2733,0.47899,2.17,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.197,1076,0.00223,0.00379,0.00371,2.103219,2.844079,3.037272,1.814337,3.338424,4.819742,3.326725,2.939913,695,1464,431,43
2429,0.179,3,0,3,0,0,0,0,1,0,179,110,362,651,0,3443,1344,3,3,19.2632,391,87,82,269,668,327,346,78,73,239,592,289,1557,0.45211,2.56,12,0.35,0.84,0.87,0.87,0.73,0.25,0.6,0.69,0.66,0.46,0.189,640,0.0038,0.00641,0.00628,1.436817,2.276493,2.52443,1.2885,2.701071,4.279774,2.66871,2.295827,445,721,160,17
2430,0.225,3,0,3,0,0,0,0,1,0,130,45,287,462,0,4838,2131,3,3,21.5071,533,140,135,359,960,472,458,121,116,309,827,407,2199,0.45453,2.27,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.095,713,0.00378,0.00612,0.00601,1.888958,2.60457,2.767766,1.465852,2.9946,4.453913,3.066958,2.627485,569,1184,343,34
2431,0.184,3,0,0,2,1,0,0,1,0,104,275,499,878,0,4878,1765,3,3,26.5289,489,183,204,251,941,477,449,168,187,229,861,438,1727,0.354,2.76,16,0.4,0.89,0.92,0.95,0.88,0.31,0.78,0.87,0.84,0.64,0.18,718,0.0046,0.00693,0.00682,1.700072,2.590178,2.860004,1.605161,2.978372,4.602224,2.94137,2.570172,279,933,506,47
2432,0.129,3,0,2,0,0,0,0,1,0,35,47,511,593,0,2964,1202,3,3,22.9848,315,73,72,248,559,261,296,68,68,232,525,246,1569,0.52943,2.47,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.2,499,0.00578,0.00913,0.00897,1.316908,2.142504,2.382934,1.149991,2.592169,4.15359,2.556603,2.184626,257,667,253,24
2433,0.227,3,0,3,0,0,0,0,1,0,62,180,387,629,0,5306,1919,3,3,23.3929,610,169,203,421,870,343,629,174,209,433,896,353,2157,0.40644,2.76,11,0.34,0.82,0.85,0.85,0.7,0.24,0.56,0.65,0.62,0.42,0.119,763,0.00383,0.00602,0.00592,1.788235,2.639869,2.883328,1.587097,2.962801,4.566504,2.988773,2.578543,708,996,193,22
2434,0.521,7,0,1,0,0,0,0,1,0,55,78,5072,5205,19013,242,242,3,3,0.4646,3,9,122,30,0,0,1,4,59,14,0,0,82,0.33992,1,10,0.33,0.8,0.84,0.83,0.67,0.23,0.52,0.6,0.57,0.38,15,2660,0.0005,0.00113,0.0011,6.784289,6.094983,6.580352,5.666396,7.131375,7.482694,7.026258,3.951408,153,80,7,1
2435,0.239,3,0,0,0,0,0,0,1,0,133,66,349,548,0,3079,1253,3,3,12.8997,367,77,120,312,463,194,370,78,121,315,465,195,1415,0.45941,2.46,10,0.33,0.8,0.84,0.83,0.67,0.23,0.52,0.6,0.57,0.38,0.178,762,0.00219,0.00438,0.00428,1.38491,2.181431,2.40898,1.184988,2.60926,4.154271,2.593717,2.212753,764,439,43,7
2436,0.208,3,0,3,0,0,0,0,1,0,10,0,295,305,0,5691,1801,3,3,27.3581,657,198,213,405,1064,398,617,185,200,379,999,374,2515,0.44191,3.16,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.054,634,0.00536,0.00799,0.00787,1.723907,2.624372,2.881168,1.515758,2.79513,4.472912,2.888654,2.436791,70,432,1151,148
2437,0.311,3,0,1,0,0,0,0,1,0,238,150,996,1384,1627,5898,2377,3,3,18.9865,567,158,169,486,1133,593,511,142,151,439,1018,534,2494,0.42292,2.48,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.235,1170,0.00205,0.00348,0.00341,4.418392,3.996895,4.410907,3.420908,4.881371,5.595494,4.796631,3.052055,1067,1120,169,21
2438,0.307,3,0,3,0,0,0,0,1,0,35,48,497,580,0,6171,2500,3,3,20.0882,649,153,153,509,1154,569,607,144,144,476,1080,532,2772,0.44917,2.47,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.094,955,0.00264,0.00439,0.00431,2.054222,2.817686,3.010514,1.705478,3.166261,4.68152,3.231883,2.797399,723,1377,362,37
2439,0.226,3,0,0,0,0,0,0,1,0,161,11,157,329,0,4168,1564,3,3,18.4756,444,136,130,282,782,406,406,124,119,258,714,370,1936,0.46451,2.66,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.079,677,0.00344,0.00591,0.00579,1.592002,2.391284,2.603202,1.285072,2.685064,4.245167,2.759957,2.320872,315,864,352,33
2440,0.364,3,0,2,0,0,0,0,1,0,81,83,438,602,0,4368,1770,3,3,11.9899,475,131,118,286,841,371,459,126,115,278,811,358,1829,0.41862,2.47,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.138,1096,0.00142,0.00294,0.00287,1.735146,2.509449,2.720484,1.474157,2.898219,4.427866,2.919135,2.516141,544,966,236,25
2441,0.275,3,0,2,0,0,0,0,1,0,86,51,411,548,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.41,0.91,0.93,0.96,0.92,0.33,0.83,0.92,0.89,0.7,15,841,0.00152,0.00351,0.00341,-1.289687,0.132328,0.7898,0.185886,1.313219,3.039541,0.441224,0.720157,0,0,0,0
2442,0.309,3,0,2,0,0,0,0,1,0,86,51,411,548,0,3168,1145,3,3,10.2435,359,104,107,146,588,352,327,95,97,133,535,321,1239,0.39109,2.77,17,0.41,0.91,0.93,0.96,0.92,0.33,0.83,0.92,0.89,0.7,0.173,939,0.00144,0.00322,0.00313,1.319429,2.175829,2.438053,1.219382,2.54988,4.160356,2.519918,2.151466,54,320,690,82
2443,0.191,3,0,3,0,0,0,0,1,0,124,33,292,449,0,3161,1335,3,3,16.5292,282,74,84,268,610,349,252,67,76,239,545,311,1310,0.41436,2.37,14,0.38,0.87,0.89,0.91,0.8,0.28,0.69,0.78,0.75,0.54,0.142,618,0.0034,0.0061,0.00597,1.43337,2.194708,2.39475,1.136866,2.607711,4.117126,2.630241,2.223333,493,693,134,15
2444,0.317,3,0,3,0,0,0,0,1,0,87,58,361,506,0,5041,1764,3,3,15.9244,537,143,190,396,950,418,491,132,173,360,870,383,2275,0.45129,2.86,13,0.37,0.85,0.88,0.89,0.77,0.27,0.65,0.74,0.71,0.5,0.1,954,0.00212,0.00387,0.00379,1.723485,2.574673,2.818989,1.522647,2.858967,4.473714,2.901235,2.483836,449,983,302,30
2445,0.503,6,0,0,0,0,0,0,1,0,138,82,95,315,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,15,1350,0.00095,0.00218,0.00212,-0.687523,0.000684,0.476754,0.036123,0.908977,2.514119,0.213623,0.42242,0,0,0,0
2446,0.697,2,0,0,0,0,0,0,1,0,156,96,79,331,0,803,286,3,3,1.1525,71,26,23,30,124,158,62,23,19,26,105,135,280,0.34895,2.81,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.412,1842,0.00015,0.00106,0.00101,0.440696,1.145637,1.434107,0.588468,1.616895,3.180725,1.429502,1.22292,9,59,191,27
2447,0.303,3,0,3,0,0,0,0,1,0,65,48,443,556,0,1439,491,3,3,4.741,136,42,45,86,230,224,120,36,39,75,203,197,669,0.46493,2.93,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.386,919,0.00077,0.00258,0.0025,0.573923,1.521835,1.863221,0.796529,2.038472,3.704924,1.832492,1.589231,11,69,350,62
2448,0.115,3,0,0,0,0,0,0,1,0,0,21,21,42,0,108,42,3,3,0.939,11,3,4,9,20,7,11,3,4,9,20,7,49,0.45682,2.57,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.389,309,0.00081,0.00621,0.00595,-1.423315,-0.801299,-0.550064,-1.347999,-0.341111,1.158745,-0.493218,-0.713041,20,19,3,0
2449,0.423,3,0,3,0,0,0,0,1,0,28,21,190,239,0,2158,737,3,3,5.1076,204,63,67,129,346,337,180,54,59,114,305,297,1003,0.46493,2.93,19,0.42,0.93,0.94,0.97,0.95,0.35,0.92,0.96,0.93,0.77,0.111,1138,0.00064,0.00211,0.00204,0.967613,1.77479,2.020368,0.826599,2.047892,3.652012,2.074084,1.684198,16,102,526,94
2450,0.493,10,2,0,0,0,0,0,1,0,115,165,468,748,0,704,324,3,3,1.4272,71,21,26,61,133,69,59,18,22,52,113,59,346,0.49174,2.17,15,0.39,0.88,0.91,0.93,0.84,0.3,0.74,0.83,0.8,0.59,1.063,1440,0.00025,0.00141,0.00135,0.381431,1.263439,1.64323,0.809269,2.048254,3.655134,1.668928,1.561051,160,143,19,2
